Method,WithConstraints,Mechanism,MissingRate,Iteration,MAE,RMSE,R2,ExecutionTime,ViolationsPre,Family,ModelFamily
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.2,1,3.543972573008616,7.438201808166816,0.7865543434924817,0.3979501724243164,10.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.2,1,3.425883856602073,7.261024677064994,0.796601740290315,1.6124403476715088,23.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.2,1,3.4134125750353617,7.263165223776481,0.7964817991881336,0.4008340835571289,25.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.2,1,3.394060796326927,7.266577255342947,0.7962905399749869,1.8137485980987549,11.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.2,1,3.5444471596341285,7.437400396164178,0.7866003354406235,0.5040271282196045,13.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.2,1,3.42870455250866,7.263246520950975,0.7964772431724649,1.968844413757324,20.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.2,1,3.4097390827043474,7.257684493471913,0.796788829935584,0.4444208145141601,19.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.2,1,3.3911872172873907,7.265260323063906,0.7963643704028226,1.8111333847045896,14.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.2,1,3.5555962351042694,7.472815594293348,0.7845631760145784,0.5152027606964111,21.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.2,1,3.4413743498849585,7.313193192000961,0.7936685169053304,1.9700944423675537,31.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.2,1,3.4139020020484963,7.27478457937898,0.7958301158528366,0.4988837242126465,14.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.2,1,3.398952150734253,7.339336607041851,0.792190680577176,1.8514654636383057,15.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.2,1,3.554597500495425,7.462315778859224,0.7851681575495782,0.4553320407867431,15.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.2,1,3.4395208448764656,7.30982842132634,0.793858337792777,1.9010930061340328,20.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.2,1,3.418040995714513,7.291735814677646,0.7948775202317315,0.4931657314300537,18.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.2,1,3.4001139225500934,7.349075295569107,0.7916388233606705,2.052591562271118,11.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.2,1,3.549467245007759,7.454983897824363,0.785590103702252,0.4654176235198974,16.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.2,1,3.441994555541492,7.3412447747485565,0.7920826090710857,1.5774283409118652,26.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.2,1,3.416172484688492,7.302430881644981,0.7942753570219014,0.5020933151245117,20.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.2,1,3.403279182739158,7.348847928759437,0.7916517157808043,1.9803988933563232,5.0,DL,VaDER
GAIN,True,MNAR,0.2,2,5.085692694509018,10.751613801570072,0.5467559043787898,1.5509119033813477,1263.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.2,2,3.386288395383445,7.09849712426416,0.8024315173111136,0.5329523086547852,6.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.2,2,3.272130920712195,6.925785817846816,0.8119285138002036,2.0047552585601807,9.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.2,2,3.25876305033284,6.922092426724949,0.8121290502768935,0.5108942985534668,10.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.2,2,3.2300332276257264,6.865314952166683,0.8151983798394944,2.173819303512573,9.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.2,2,3.3814496211759497,7.093784828537041,0.8026937396042771,0.4240453243255615,12.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.2,2,3.269166686406382,6.92810397486447,0.8118025924358455,1.6437044143676758,13.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.2,2,3.2449490249030823,6.884747741826632,0.8141507094457201,0.4935665130615234,16.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.2,2,3.229312368223637,6.920495643292694,0.8122157161578952,1.9784579277038572,10.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.2,2,3.377154988793168,7.093449356306041,0.8027124007866645,0.5834977626800537,6.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.2,2,3.2640430433730128,6.924753103156168,0.8119845968819688,1.902071952819824,19.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.2,2,3.2473922795426198,6.913313838890543,0.8126052634647901,0.5279428958892822,20.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.2,2,3.235638944977357,7.003492779361422,0.8076845331478131,2.060057640075684,9.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.2,2,3.389715754673424,7.107036644572448,0.8019558800434614,0.5035765171051025,10.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.2,2,3.2735688869943145,6.965432837858038,0.8097691006564759,2.008016347885132,16.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.2,2,3.2599702306325016,7.010613464698266,0.8072932672082231,0.5969674587249756,13.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.2,2,3.2436368958402224,7.002698891505568,0.8077281308968265,1.9297616481781008,11.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.2,2,3.377373232342545,7.069817086983679,0.8040247629347852,0.5181279182434082,8.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.2,2,3.279254535146784,6.9740951525684,0.8092956585617466,1.983626365661621,19.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.2,2,3.2550642009547874,6.980905774175297,0.8089230082708423,0.534614086151123,11.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.2,2,3.243079576162764,7.017864653894436,0.8068944217610698,1.932578563690185,10.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.2,2,3.384952299139681,7.118277649429682,0.8013289026976774,0.6383905410766602,13.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.2,2,3.273270007558351,6.946515032862258,0.8108010147149154,1.340595006942749,19.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.2,2,3.2611372149992066,6.992632715914477,0.8082805040188363,0.3141381740570068,15.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.2,2,3.236147811539776,6.978048804419263,0.8090793746501453,1.2049601078033447,9.0,DL,VaDER
GAIN,True,MNAR,0.2,3,5.051764879347699,10.607037353129536,0.5398839937206967,1.7527925968170166,1281.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.2,3,3.390173244636,7.0917197822927545,0.794324634039872,0.472872257232666,8.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.2,3,3.281740716145262,6.923491671571552,0.8039668613880366,1.983804702758789,8.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.2,3,3.2665394808678654,6.909817175948983,0.804740461519495,0.5650022029876709,9.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.2,3,3.2424102592861908,6.866020518457445,0.8072078533889688,2.2190659046173096,8.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.2,3,3.38997765959449,7.086625084826996,0.7946200426032016,0.600841760635376,7.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.2,3,3.2780947719545317,6.944867384623534,0.802754520275514,1.99351167678833,12.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.2,3,3.260469278175057,6.915966283773811,0.8043927804825912,0.5492584705352783,9.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.2,3,3.2403251415948287,6.903284327306124,0.8051095010971051,1.7562689781188965,10.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.2,3,3.38382348204908,7.059360201253077,0.7961973487456693,0.5145580768585205,11.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.2,3,3.2821002179232464,6.954838201598656,0.8021877390043641,1.8676798343658447,18.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.2,3,3.250943387025488,6.909378210508336,0.8047652695468606,0.4148025512695312,13.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.2,3,3.2326159648041037,6.897773912622416,0.8054205121448734,1.8573431968688965,15.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.2,3,3.3953667817362487,7.071936693213036,0.7954705390980655,0.4919095039367676,12.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.2,3,3.2845133782436435,6.978275881628986,0.8008522449491423,1.8471624851226809,18.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.2,3,3.256074780654344,6.9058535146120015,0.8049644097618975,0.4717929363250732,17.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.2,3,3.243888279435499,6.9491342627547725,0.8025120733227434,2.0897605419158936,11.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.2,3,3.3938106182870924,7.084388962826567,0.7947496338201241,0.4945557117462158,11.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.2,3,3.286006267692634,6.956761863478138,0.8020782967657593,2.0842273235321045,13.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.2,3,3.2638833668225424,6.958141886591787,0.8019997649367949,0.5018630027770996,12.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.2,3,3.2471219627542345,6.955484444261407,0.8021509759172131,2.0298373699188232,7.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.2,3,3.3976380309589,7.086958325091733,0.794600726643988,0.5531153678894043,14.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.2,3,3.282659821234731,6.95805617299658,0.8020046430228546,2.0819122791290283,25.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.2,3,3.267744579343181,6.954826813866766,0.8021883867925896,0.5195021629333496,15.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.2,3,3.251062605112452,6.958785354798082,0.801963142301246,2.062929630279541,10.0,DL,VaDER
GAIN,True,MNAR,0.2,4,4.986978858332995,10.319012324377782,0.5597203046858426,1.5388896465301514,1328.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.2,4,3.338651377657837,6.832543696921992,0.8069733690298599,0.5002801418304443,6.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.2,4,3.226902638286551,6.672780437881552,0.8158947958637597,1.8688926696777344,14.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.2,4,3.20996393632987,6.642441549866735,0.8175651188786025,0.5022194385528564,8.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.2,4,3.1899680027747253,6.628490586128513,0.8183306415077911,1.7718653678894043,13.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.2,4,3.327648658818569,6.820421878436388,0.8076576700172925,0.4708447456359863,7.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.2,4,3.224253725862284,6.676980240911408,0.815662973784032,1.79331374168396,11.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.2,4,3.2093063252500698,6.647030692771057,0.81731294986999,0.4751505851745605,15.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.2,4,3.183829828116043,6.631188617802144,0.8181827196148184,1.9203987121582031,12.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.2,4,3.330665347162725,6.823819161144562,0.8074660091422432,0.501753568649292,7.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.2,4,3.222584730411925,6.677957601889881,0.8156090041762775,1.9796464443206787,16.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.2,4,3.1966034050419583,6.620114973223054,0.8187894581505102,0.460871934890747,26.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.2,4,3.179908107284854,6.619664721235562,0.8188141065538566,1.904259204864502,8.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.2,4,3.350493192821324,6.847855374176586,0.8061072572854382,0.4797627925872803,12.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.2,4,3.224242027842572,6.667849659621609,0.8161667803981734,1.98887038230896,21.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.2,4,3.2101419429572533,6.640240907704685,0.817685980276937,0.513826847076416,19.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.2,4,3.185717635750608,6.649717069858324,0.8171652552077725,1.99578070640564,9.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.2,4,3.345131699228085,6.866507630318732,0.8050495648304777,0.4721567630767822,14.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.2,4,3.221313455964178,6.643901506594652,0.8174849145439169,1.964080810546875,21.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.2,4,3.211270067615904,6.670242628943014,0.816034807958914,0.4974162578582763,20.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.2,4,3.190126955769095,6.655174386180541,0.8168650329696054,2.0164437294006348,10.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.2,4,3.340901586494153,6.843948827675919,0.8063284170266563,0.4743156433105469,11.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.2,4,3.236768522327158,6.706416953370813,0.8140340226070024,1.2152760028839111,22.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.2,4,3.2113906651341795,6.657868984502809,0.8167167047524064,0.3180406093597412,15.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.2,4,3.1966944572406857,6.674004775959826,0.8158272295192514,1.2108917236328125,11.0,DL,VaDER
GAIN,True,MNAR,0.2,5,5.158244925522667,10.615572186521536,0.5638191567310264,1.6358048915863037,1317.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.2,5,3.471089981450335,7.085178449559327,0.8056961714563722,0.5869863033294678,8.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.2,5,3.3615849667102458,6.902572537926979,0.8155826697889319,1.934567928314209,11.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.2,5,3.348714971540104,6.88397124321705,0.8165752791117329,0.4950172901153564,8.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.2,5,3.3182882564166154,6.852392061337373,0.8182542857578705,2.1256115436553955,12.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.2,5,3.4703524456190467,7.073144134110635,0.8063556686719588,0.4938180446624756,8.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.2,5,3.3617230309995363,6.901876861780101,0.8156198409369055,1.86604905128479,23.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.2,5,3.3427946590698383,6.917814365877888,0.8147673330193062,0.4861645698547363,18.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.2,5,3.319153345931144,6.864128178157767,0.8176311995410291,1.8871448040008545,18.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.2,5,3.465752582534628,7.0766546986292855,0.8061634006773187,0.4893879890441894,11.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.2,5,3.347223042165868,6.887706744950704,0.8163761587953366,2.111363410949707,18.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.2,5,3.34120477911622,6.901986773229214,0.8156139684322987,0.5489475727081299,15.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.2,5,3.323072132314034,6.910518036305096,0.8151578626809448,2.1789228916168213,11.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.2,5,3.478021021576066,7.079175587702954,0.806025276770082,0.5019006729125977,15.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.2,5,3.362294517101145,6.956020636019615,0.8127156468099453,1.9152867794036863,23.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.2,5,3.339206037103428,6.901440566585568,0.815643151012231,0.5682249069213867,19.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.2,5,3.328965249307003,6.9051125402072,0.8154469213788617,2.110990285873413,16.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.2,5,3.4697095402288625,7.067664183117563,0.8066556061130156,0.5069713592529297,14.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.2,5,3.3607846035544955,6.933493861769533,0.8139267073234251,1.9966354370117188,19.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.2,5,3.338846696973801,6.904717651420918,0.8154680291759987,0.4490928649902344,17.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.2,5,3.3343027798858538,6.946398084690333,0.8132334448152534,1.660818099975586,8.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.2,5,3.4712117208327444,7.077183172166181,0.8061344487664164,0.4239702224731445,13.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.2,5,3.367420813025144,6.940630823574319,0.81354344269705,1.643526554107666,29.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.2,5,3.349965907126091,6.929088509361057,0.814163083970191,0.4231255054473877,12.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.2,5,3.3305948675081254,6.946546152224631,0.8132254826000991,1.645604133605957,8.0,DL,VaDER
GAIN,True,MNAR,0.3,1,5.626007692912098,11.663077791739004,0.4660580921142357,1.570998191833496,2159.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.3,1,3.905688672987532,8.08523793751322,0.7434019955624648,0.5027565956115723,10.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.3,1,3.7851349363762257,7.8855314135346815,0.7559214601058347,1.6986641883850098,4.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.3,1,3.783708163426084,7.903688831236061,0.7547961235380982,0.3768939971923828,8.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.3,1,3.756397907819616,7.863070212656252,0.7573099497133293,1.861664056777954,7.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.3,1,3.899485715720292,8.074378777725657,0.7440907984254583,0.4839706420898437,15.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.3,1,3.7868026280599816,7.899322886216533,0.7550669466903366,1.838623046875,10.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.3,1,3.773229673437808,7.898088827628294,0.7551434692308543,0.5813922882080078,11.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.3,1,3.7529157358245846,7.876277333348329,0.7564940016119481,1.911139965057373,10.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.3,1,3.898715278271813,8.081214332676643,0.7436573231314134,0.3748843669891357,21.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.3,1,3.782969617704569,7.89827024155151,0.755132220713651,1.9521546363830569,14.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.3,1,3.7666612346759862,7.883656652436275,0.7560375041699225,0.4877276420593261,16.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.3,1,3.7553612262994647,7.895987595368178,0.755273736695079,1.973820447921753,10.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.3,1,3.912859181837737,8.089750883989392,0.7431154644167877,0.474827766418457,24.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.3,1,3.796992809901273,7.946250872767229,0.7521481250678342,1.896803855895996,19.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.3,1,3.7756809120639785,7.916732116850551,0.7539861465069404,0.5022516250610352,14.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.3,1,3.772871057818838,7.978575318811358,0.7501275571351563,2.057350873947144,6.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.3,1,3.9055785032452,8.073223080317428,0.7441640504844276,0.5731956958770752,15.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.3,1,3.7919685517032,7.935929845439439,0.7527915542079479,1.7749335765838623,10.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.3,1,3.774950169488609,7.909340199218252,0.7544453423301212,0.5406110286712646,7.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.3,1,3.768255517095093,7.959387449887501,0.751327960530951,1.4321091175079346,7.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.3,1,3.908127117966134,8.074265110527618,0.7440980035066043,0.3227615356445312,20.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.3,1,3.7971933476551785,7.933591790290328,0.752937196079441,1.249307632446289,11.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.3,1,3.779035235466437,7.92095569292754,0.7537235797357956,0.3264040946960449,8.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.3,1,3.771921209234789,7.979568296137311,0.7500653572811646,1.2528491020202637,4.0,DL,VaDER
GAIN,True,MNAR,0.3,2,5.585164245628009,11.616098152647735,0.4733052081056483,1.5079481601715088,2022.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.3,2,3.81872517818873,7.873187758122771,0.7580421621649032,0.4875929355621338,6.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.3,2,3.712397632357417,7.7200554565050306,0.7673627164630551,2.116018533706665,5.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.3,2,3.697434663560776,7.687119185627597,0.7693434949431391,0.5755038261413574,5.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.3,2,3.675435649270464,7.663604980097291,0.7707524516730141,2.001579523086548,6.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.3,2,3.811751908876496,7.881427911765823,0.7575354263497698,0.5685667991638184,6.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.3,2,3.705334852800153,7.714566844692409,0.7676933881418271,1.9110138416290283,9.0,DL,VAEM
VAEM_ld32_lr1e-03_ep50,True,MNAR,0.3,2,3.68717791235776,7.6692279848414096,0.7704159173748178,0.5158617496490479,6.0,DL,VAEM
VAEM_ld32_lr1e-03_ep200,True,MNAR,0.3,2,3.678955066535098,7.751120333417752,0.765486722502803,2.1637041568756104,6.0,DL,VAEM
VAEM_ld64_lr1e-04_ep50,True,MNAR,0.3,2,3.814038042613638,7.873602605473603,0.7580166634176169,0.5149734020233154,10.0,DL,VAEM
VAEM_ld64_lr1e-04_ep200,True,MNAR,0.3,2,3.7049153328383047,7.698037469232389,0.7686878106631729,1.9414076805114744,7.0,DL,VAEM
VAEM_ld64_lr1e-03_ep50,True,MNAR,0.3,2,3.690867263179638,7.716848540268312,0.7675559516882589,0.5223450660705566,9.0,DL,VAEM
VAEM_ld64_lr1e-03_ep200,True,MNAR,0.3,2,3.670634734113186,7.668704904701779,0.770447233898158,2.0577666759490967,7.0,DL,VAEM
VaDER_ld16_lr1e-04_ep50,True,MNAR,0.3,2,3.833953367846678,7.914164233305253,0.7555170401552838,0.5054178237915039,6.0,DL,VaDER
VaDER_ld16_lr1e-04_ep200,True,MNAR,0.3,2,3.718367441972714,7.774853604844152,0.7640484044323231,2.024627447128296,13.0,DL,VaDER
VaDER_ld16_lr1e-03_ep50,True,MNAR,0.3,2,3.697035867405033,7.747502513574663,0.765705588615458,0.5173907279968262,8.0,DL,VaDER
VaDER_ld16_lr1e-03_ep200,True,MNAR,0.3,2,3.688588445333264,7.781440144914373,0.7636484578854139,1.9343299865722656,9.0,DL,VaDER
VaDER_ld32_lr1e-04_ep50,True,MNAR,0.3,2,3.824797489195789,7.901734782143294,0.7562843739283891,0.446927547454834,12.0,DL,VaDER
VaDER_ld32_lr1e-04_ep200,True,MNAR,0.3,2,3.716939391908613,7.752384377652651,0.7654102279278678,1.670362949371338,8.0,DL,VaDER
VaDER_ld32_lr1e-03_ep50,True,MNAR,0.3,2,3.6916163833353295,7.716116297756137,0.7676000622698502,0.4243679046630859,6.0,DL,VaDER
VaDER_ld32_lr1e-03_ep200,True,MNAR,0.3,2,3.687661075329888,7.801360581485138,0.7624367920936654,1.6459314823150637,7.0,DL,VaDER
VaDER_ld64_lr1e-04_ep50,True,MNAR,0.3,2,3.824345672475394,7.883390723002158,0.7574146432997679,0.4235529899597168,12.0,DL,VaDER
VaDER_ld64_lr1e-04_ep200,True,MNAR,0.3,2,3.7167252034339966,7.749730091232515,0.7655708396365677,1.6437382698059082,18.0,DL,VaDER
VaDER_ld64_lr1e-03_ep50,True,MNAR,0.3,2,3.6971280865026266,7.731545877400708,0.766669693046008,0.4241456985473633,3.0,DL,VaDER
VaDER_ld64_lr1e-03_ep200,True,MNAR,0.3,2,3.6911696491350647,7.814978776934912,0.7616066789719197,1.646703004837036,4.0,DL,VaDER
GAIN,True,MNAR,0.3,3,5.554862723558252,11.427460875816816,0.4742123214913951,1.6035683155059814,2079.0,DL,GAIN
VAEM_ld16_lr1e-04_ep50,True,MNAR,0.3,3,3.824183961354459,7.827677232348998,0.7532956895990894,0.4191243648529053,6.0,DL,VAEM
VAEM_ld16_lr1e-04_ep200,True,MNAR,0.3,3,3.717362894375236,7.648968981845044,0.7644317704815453,1.75380277633667,6.0,DL,VAEM
VAEM_ld16_lr1e-03_ep50,True,MNAR,0.3,3,3.7046103254847615,7.652603517744976,0.7642078489037416,0.4511792659759521,5.0,DL,VAEM
VAEM_ld16_lr1e-03_ep200,True,MNAR,0.3,3,3.685724825911097,7.642754024490652,0.7648144238087623,1.9884109497070312,4.0,DL,VAEM
VAEM_ld32_lr1e-04_ep50,True,MNAR,0.3,3,3.823418896674577,7.845574733713135,0.7521662514886355,0.5178568363189697,10.0,DL,VAEM
VAEM_ld32_lr1e-04_ep200,True,MNAR,0.3,3,3.713199069571973,7.664996771577425,0.7634435081863544,1.924467086791992,10.0,DL,VAEM
